cervix_area,os_area,walls_area,speculum_area,artifacts_area,cervix_artifacts_area,os_artifacts_area,walls_artifacts_area,speculum_artifacts_area,cervix_specularities_area,os_specularities_area,walls_specularities_area,speculum_specularities_area,specularities_area,area_h_max_diff,rgb_cervix_r_mean,rgb_cervix_r_std,rgb_cervix_r_mean_minus_std,rgb_cervix_r_mean_plus_std,rgb_cervix_g_mean,rgb_cervix_g_std,rgb_cervix_g_mean_minus_std,rgb_cervix_g_mean_plus_std,rgb_cervix_b_mean,rgb_cervix_b_std,rgb_cervix_b_mean_minus_std,rgb_cervix_b_mean_plus_std,rgb_total_r_mean,rgb_total_r_std,rgb_total_r_mean_minus_std,rgb_total_r_mean_plus_std,rgb_total_g_mean,rgb_total_g_std,rgb_total_g_mean_minus_std,rgb_total_g_mean_plus_std,rgb_total_b_mean,rgb_total_b_std,rgb_total_b_mean_minus_std,rgb_total_b_mean_plus_std,hsv_cervix_h_mean,hsv_cervix_h_std,hsv_cervix_s_mean,hsv_cervix_s_std,hsv_cervix_v_mean,hsv_cervix_v_std,hsv_total_h_mean,hsv_total_h_std,hsv_total_s_mean,hsv_total_s_std,hsv_total_v_mean,hsv_total_v_std,fit_cervix_hull_rate,fit_cervix_hull_total,fit_cervix_bbox_rate,fit_cervix_bbox_total,fit_circle_rate,fit_circle_total,fit_ellipse_rate,fit_ellipse_total,fit_ellipse_goodness,dist_to_center_cervix,dist_to_center_os,experts::0,experts::1,experts::2,experts::3,experts::4,consensus
< 0.3333333333333333,< 0.0075433355487,< 0.3333333333333333,0.20100886023266665 - 0.4020177204653333,< 0.16759432000666666,< 0.09874035424566667,< 0.21659612467433337,< 0.25514308401133334,< 0.324612439032,< 0.02769128050456666,< 0.051495456538667,< 0.013796652265333333,< 0.12264904430733332,0.028039691091966662 - 0.056079382183933324,< 0.20942592355933332,< 55.37860674866667,< 19.5666905779,< 33.698432948000004,< 70.145866799,75.86758666733333 - 151.73517333466665,27.017068974299992 - 54.034137948599984,60.95629199663335 - 125.84717424431668,93.760292157 - 187.520584314,27.4102150057 - 54.8204300114,14.046055430433334 - 28.09211086086667,11.236022721659998 - 32.25170341683,37.27508628966667 - 74.55017257933333,< 39.777895808721325,25.81499465435334 - 48.84238551372667,< 14.264629348566668,58.94843439737335 - 114.94063500368667,59.968014261811994 - 119.59419185140598,36.04095924914667 - 67.80549157502334,36.72503732934 - 80.44301975467,≥ 164.29360982583,≥ 51.02703761755199,≥ 36.134511274603334,-3.1125123927666642 - 19.05969683876667,≥ 76.30424947028665,≥ 5.00146784864,≥ 2.071595159633333,≥ 162.685830154,< 25.3752415977,75.86913731366666 - 151.7382746273333,27.011165064899995 - 54.02233012979999,≥ 4.949685208703333,≥ 2.8299850864366665,≥ 166.64282711277332,< 47.15959243186667,59.99386000352333 - 119.60942908326166,36.068361797293335 - 67.81352163034667,≥ 0.6771274585866666,0.330953663793 - 0.661907327586,≥ 0.6718662897666667,0.3321424781216667 - 0.6642849562433334,≥ 0.527347551368,< 0.5985177238566667,≥ 0.71153464364,0.31366534417466674 - 0.6273306883493335,< 166.221683941,0.4071000170506666 - 0.7035500085253333,0.4296016818526666 - 0.7148008409263333,0.0,0.0,0.0,1.0,1.0,0.0
0.3333333333333333 - 0.6666666666666666,< 0.0075433355487,< 0.3333333333333333,≥ 0.4020177204653333,< 0.16759432000666666,< 0.09874035424566667,< 0.21659612467433337,< 0.25514308401133334,< 0.324612439032,< 0.02769128050456666,< 0.051495456538667,< 0.013796652265333333,< 0.12264904430733332,< 0.028039691091966662,0.20942592355933332 - 0.41885184711866663,< 55.37860674866667,19.5666905779 - 39.1333811558,< 33.698432948000004,70.145866799 - 140.291733598,75.86758666733333 - 151.73517333466665,27.017068974299992 - 54.034137948599984,60.95629199663335 - 125.84717424431668,93.760292157 - 187.520584314,≥ 54.8204300114,14.046055430433334 - 28.09211086086667,≥ 32.25170341683,≥ 74.55017257933333,< 39.777895808721325,< 25.81499465435334,< 14.264629348566668,58.94843439737335 - 114.94063500368667,59.968014261811994 - 119.59419185140598,36.04095924914667 - 67.80549157502334,36.72503732934 - 80.44301975467,84.45593671066001 - 164.29360982583,25.604042172803993 - 51.02703761755199,19.553901600706666 - 36.134511274603334,-3.1125123927666642 - 19.05969683876667,≥ 76.30424947028665,4.07153025112 - 5.00146784864,≥ 2.071595159633333,≥ 162.685830154,25.3752415977 - 50.7504831954,75.86913731366666 - 151.7382746273333,27.011165064899995 - 54.02233012979999,≥ 4.949685208703333,≥ 2.8299850864366665,87.32790662554666 - 166.64282711277332,< 47.15959243186667,59.99386000352333 - 119.60942908326166,36.068361797293335 - 67.81352163034667,≥ 0.6771274585866666,0.330953663793 - 0.661907327586,≥ 0.6718662897666667,0.3321424781216667 - 0.6642849562433334,≥ 0.527347551368,< 0.5985177238566667,≥ 0.71153464364,0.31366534417466674 - 0.6273306883493335,< 166.221683941,< 0.4071000170506666,< 0.4296016818526666,0.0,1.0,1.0,1.0,1.0,1.0
0.3333333333333333 - 0.6666666666666666,0.0075433355487 - 0.0150866710974,< 0.3333333333333333,< 0.20100886023266665,< 0.16759432000666666,< 0.09874035424566667,< 0.21659612467433337,< 0.25514308401133334,< 0.324612439032,< 0.02769128050456666,< 0.051495456538667,< 0.013796652265333333,< 0.12264904430733332,< 0.028039691091966662,< 0.20942592355933332,< 55.37860674866667,< 19.5666905779,< 33.698432948000004,< 70.145866799,75.86758666733333 - 151.73517333466665,27.017068974299992 - 54.034137948599984,60.95629199663335 - 125.84717424431668,93.760292157 - 187.520584314,≥ 54.8204300114,14.046055430433334 - 28.09211086086667,≥ 32.25170341683,≥ 74.55017257933333,39.777895808721325 - 79.38716162136066,25.81499465435334 - 48.84238551372667,< 14.264629348566668,58.94843439737335 - 114.94063500368667,59.968014261811994 - 119.59419185140598,36.04095924914667 - 67.80549157502334,36.72503732934 - 80.44301975467,84.45593671066001 - 164.29360982583,≥ 51.02703761755199,≥ 36.134511274603334,-3.1125123927666642 - 19.05969683876667,≥ 76.30424947028665,≥ 5.00146784864,≥ 2.071595159633333,≥ 162.685830154,< 25.3752415977,75.86913731366666 - 151.7382746273333,27.011165064899995 - 54.02233012979999,≥ 4.949685208703333,≥ 2.8299850864366665,≥ 166.64282711277332,< 47.15959243186667,59.99386000352333 - 119.60942908326166,36.068361797293335 - 67.81352163034667,≥ 0.6771274585866666,0.330953663793 - 0.661907327586,≥ 0.6718662897666667,0.3321424781216667 - 0.6642849562433334,≥ 0.527347551368,0.5985177238566667 - 1.1970354477133334,≥ 0.71153464364,0.31366534417466674 - 0.6273306883493335,< 166.221683941,< 0.4071000170506666,< 0.4296016818526666,0.0,1.0,0.0,1.0,1.0,1.0
0.3333333333333333 - 0.6666666666666666,≥ 0.0150866710974,< 0.3333333333333333,0.20100886023266665 - 0.4020177204653333,< 0.16759432000666666,< 0.09874035424566667,< 0.21659612467433337,< 0.25514308401133334,< 0.324612439032,< 0.02769128050456666,< 0.051495456538667,< 0.013796652265333333,< 0.12264904430733332,0.028039691091966662 - 0.056079382183933324,0.20942592355933332 - 0.41885184711866663,< 55.37860674866667,19.5666905779 - 39.1333811558,< 33.698432948000004,< 70.145866799,75.86758666733333 - 151.73517333466665,27.017068974299992 - 54.034137948599984,60.95629199663335 - 125.84717424431668,93.760292157 - 187.520584314,27.4102150057 - 54.8204300114,14.046055430433334 - 28.09211086086667,11.236022721659998 - 32.25170341683,≥ 74.55017257933333,< 39.777895808721325,25.81499465435334 - 48.84238551372667,< 14.264629348566668,58.94843439737335 - 114.94063500368667,59.968014261811994 - 119.59419185140598,36.04095924914667 - 67.80549157502334,36.72503732934 - 80.44301975467,≥ 164.29360982583,25.604042172803993 - 51.02703761755199,≥ 36.134511274603334,-3.1125123927666642 - 19.05969683876667,≥ 76.30424947028665,≥ 5.00146784864,≥ 2.071595159633333,≥ 162.685830154,< 25.3752415977,75.86913731366666 - 151.7382746273333,27.011165064899995 - 54.02233012979999,≥ 4.949685208703333,≥ 2.8299850864366665,≥ 166.64282711277332,< 47.15959243186667,59.99386000352333 - 119.60942908326166,36.068361797293335 - 67.81352163034667,≥ 0.6771274585866666,0.330953663793 - 0.661907327586,≥ 0.6718662897666667,0.3321424781216667 - 0.6642849562433334,≥ 0.527347551368,0.5985177238566667 - 1.1970354477133334,≥ 0.71153464364,0.31366534417466674 - 0.6273306883493335,< 166.221683941,< 0.4071000170506666,< 0.4296016818526666,0.0,0.0,0.0,1.0,0.0,0.0
0.3333333333333333 - 0.6666666666666666,0.0075433355487 - 0.0150866710974,< 0.3333333333333333,0.20100886023266665 - 0.4020177204653333,< 0.16759432000666666,< 0.09874035424566667,< 0.21659612467433337,< 0.25514308401133334,< 0.324612439032,< 0.02769128050456666,< 0.051495456538667,< 0.013796652265333333,< 0.12264904430733332,< 0.028039691091966662,0.20942592355933332 - 0.41885184711866663,< 55.37860674866667,19.5666905779 - 39.1333811558,< 33.698432948000004,< 70.145866799,75.86758666733333 - 151.73517333466665,≥ 54.034137948599984,< 60.95629199663335,93.760292157 - 187.520584314,≥ 54.8204300114,14.046055430433334 - 28.09211086086667,11.236022721659998 - 32.25170341683,≥ 74.55017257933333,< 39.777895808721325,< 25.81499465435334,< 14.264629348566668,58.94843439737335 - 114.94063500368667,59.968014261811994 - 119.59419185140598,36.04095924914667 - 67.80549157502334,36.72503732934 - 80.44301975467,84.45593671066001 - 164.29360982583,25.604042172803993 - 51.02703761755199,19.553901600706666 - 36.134511274603334,-3.1125123927666642 - 19.05969683876667,≥ 76.30424947028665,4.07153025112 - 5.00146784864,≥ 2.071595159633333,≥ 162.685830154,25.3752415977 - 50.7504831954,75.86913731366666 - 151.7382746273333,≥ 54.02233012979999,≥ 4.949685208703333,≥ 2.8299850864366665,87.32790662554666 - 166.64282711277332,< 47.15959243186667,59.99386000352333 - 119.60942908326166,36.068361797293335 - 67.81352163034667,≥ 0.6771274585866666,0.330953663793 - 0.661907327586,≥ 0.6718662897666667,0.3321424781216667 - 0.6642849562433334,≥ 0.527347551368,0.5985177238566667 - 1.1970354477133334,≥ 0.71153464364,0.31366534417466674 - 0.6273306883493335,< 166.221683941,0.4071000170506666 - 0.7035500085253333,0.4296016818526666 - 0.7148008409263333,1.0,1.0,1.0,1.0,1.0,1.0
0.3333333333333333 - 0.6666666666666666,< 0.0075433355487,< 0.3333333333333333,0.20100886023266665 - 0.4020177204653333,< 0.16759432000666666,< 0.09874035424566667,< 0.21659612467433337,< 0.25514308401133334,< 0.324612439032,< 0.02769128050456666,< 0.051495456538667,< 0.013796652265333333,< 0.12264904430733332,< 0.028039691091966662,0.20942592355933332 - 0.41885184711866663,< 55.37860674866667,< 19.5666905779,< 33.698432948000004,< 70.145866799,75.86758666733333 - 151.73517333466665,27.017068974299992 - 54.034137948599984,60.95629199663335 - 125.84717424431668,93.760292157 - 187.520584314,27.4102150057 - 54.8204300114,14.046055430433334 - 28.09211086086667,11.236022721659998 - 32.25170341683,37.27508628966667 - 74.55017257933333,< 39.777895808721325,< 25.81499465435334,< 14.264629348566668,< 58.94843439737335,59.968014261811994 - 119.59419185140598,36.04095924914667 - 67.80549157502334,36.72503732934 - 80.44301975467,84.45593671066001 - 164.29360982583,25.604042172803993 - 51.02703761755199,19.553901600706666 - 36.134511274603334,≥ 19.05969683876667,39.72929406257333 - 76.30424947028665,≥ 5.00146784864,≥ 2.071595159633333,≥ 162.685830154,25.3752415977 - 50.7504831954,75.86913731366666 - 151.7382746273333,27.011165064899995 - 54.02233012979999,≥ 4.949685208703333,≥ 2.8299850864366665,≥ 166.64282711277332,< 47.15959243186667,59.99386000352333 - 119.60942908326166,36.068361797293335 - 67.81352163034667,≥ 0.6771274585866666,0.330953663793 - 0.661907327586,≥ 0.6718662897666667,0.3321424781216667 - 0.6642849562433334,≥ 0.527347551368,0.5985177238566667 - 1.1970354477133334,≥ 0.71153464364,0.31366534417466674 - 0.6273306883493335,< 166.221683941,< 0.4071000170506666,< 0.4296016818526666,1.0,1.0,1.0,1.0,1.0,1.0
0.3333333333333333 - 0.6666666666666666,≥ 0.0150866710974,< 0.3333333333333333,0.20100886023266665 - 0.4020177204653333,< 0.16759432000666666,< 0.09874035424566667,< 0.21659612467433337,< 0.25514308401133334,< 0.324612439032,< 0.02769128050456666,< 0.051495456538667,< 0.013796652265333333,< 0.12264904430733332,< 0.028039691091966662,< 0.20942592355933332,< 55.37860674866667,< 19.5666905779,< 33.698432948000004,< 70.145866799,75.86758666733333 - 151.73517333466665,27.017068974299992 - 54.034137948599984,< 60.95629199663335,93.760292157 - 187.520584314,≥ 54.8204300114,14.046055430433334 - 28.09211086086667,≥ 32.25170341683,≥ 74.55017257933333,39.777895808721325 - 79.38716162136066,25.81499465435334 - 48.84238551372667,< 14.264629348566668,58.94843439737335 - 114.94063500368667,59.968014261811994 - 119.59419185140598,36.04095924914667 - 67.80549157502334,36.72503732934 - 80.44301975467,≥ 164.29360982583,≥ 51.02703761755199,≥ 36.134511274603334,-3.1125123927666642 - 19.05969683876667,≥ 76.30424947028665,4.07153025112 - 5.00146784864,≥ 2.071595159633333,≥ 162.685830154,25.3752415977 - 50.7504831954,75.86913731366666 - 151.7382746273333,27.011165064899995 - 54.02233012979999,4.052472429806666 - 4.949685208703333,2.5734878956433334 - 2.8299850864366665,≥ 166.64282711277332,< 47.15959243186667,59.99386000352333 - 119.60942908326166,36.068361797293335 - 67.81352163034667,≥ 0.6771274585866666,0.330953663793 - 0.661907327586,≥ 0.6718662897666667,0.3321424781216667 - 0.6642849562433334,≥ 0.527347551368,0.5985177238566667 - 1.1970354477133334,≥ 0.71153464364,0.31366534417466674 - 0.6273306883493335,< 166.221683941,< 0.4071000170506666,< 0.4296016818526666,1.0,1.0,1.0,1.0,1.0,1.0
0.3333333333333333 - 0.6666666666666666,< 0.0075433355487,0.3333333333333333 - 0.6666666666666666,< 0.20100886023266665,< 0.16759432000666666,< 0.09874035424566667,< 0.21659612467433337,< 0.25514308401133334,< 0.324612439032,< 0.02769128050456666,< 0.051495456538667,< 0.013796652265333333,< 0.12264904430733332,< 0.028039691091966662,< 0.20942592355933332,< 55.37860674866667,19.5666905779 - 39.1333811558,< 33.698432948000004,< 70.145866799,75.86758666733333 - 151.73517333466665,≥ 54.034137948599984,< 60.95629199663335,93.760292157 - 187.520584314,27.4102150057 - 54.8204300114,≥ 28.09211086086667,11.236022721659998 - 32.25170341683,≥ 74.55017257933333,< 39.777895808721325,< 25.81499465435334,< 14.264629348566668,< 58.94843439737335,59.968014261811994 - 119.59419185140598,36.04095924914667 - 67.80549157502334,< 36.72503732934,84.45593671066001 - 164.29360982583,25.604042172803993 - 51.02703761755199,19.553901600706666 - 36.134511274603334,-3.1125123927666642 - 19.05969683876667,39.72929406257333 - 76.30424947028665,≥ 5.00146784864,≥ 2.071595159633333,≥ 162.685830154,25.3752415977 - 50.7504831954,75.86913731366666 - 151.7382746273333,≥ 54.02233012979999,≥ 4.949685208703333,2.5734878956433334 - 2.8299850864366665,87.32790662554666 - 166.64282711277332,< 47.15959243186667,59.99386000352333 - 119.60942908326166,36.068361797293335 - 67.81352163034667,≥ 0.6771274585866666,≥ 0.661907327586,≥ 0.6718662897666667,≥ 0.6642849562433334,≥ 0.527347551368,0.5985177238566667 - 1.1970354477133334,≥ 0.71153464364,≥ 0.6273306883493335,< 166.221683941,< 0.4071000170506666,< 0.4296016818526666,1.0,1.0,0.0,1.0,1.0,1.0
≥ 0.6666666666666666,< 0.0075433355487,< 0.3333333333333333,< 0.20100886023266665,< 0.16759432000666666,< 0.09874035424566667,< 0.21659612467433337,< 0.25514308401133334,< 0.324612439032,< 0.02769128050456666,< 0.051495456538667,< 0.013796652265333333,< 0.12264904430733332,< 0.028039691091966662,< 0.20942592355933332,< 55.37860674866667,< 19.5666905779,< 33.698432948000004,< 70.145866799,< 75.86758666733333,27.017068974299992 - 54.034137948599984,< 60.95629199663335,< 93.760292157,< 27.4102150057,14.046055430433334 - 28.09211086086667,< 11.236022721659998,37.27508628966667 - 74.55017257933333,< 39.777895808721325,< 25.81499465435334,< 14.264629348566668,< 58.94843439737335,< 59.968014261811994,< 36.04095924914667,< 36.72503732934,< 84.45593671066001,< 25.604042172803993,< 19.553901600706666,-3.1125123927666642 - 19.05969683876667,39.72929406257333 - 76.30424947028665,≥ 5.00146784864,≥ 2.071595159633333,81.342915077 - 162.685830154,25.3752415977 - 50.7504831954,< 75.86913731366666,27.011165064899995 - 54.02233012979999,≥ 4.949685208703333,2.5734878956433334 - 2.8299850864366665,87.32790662554666 - 166.64282711277332,< 47.15959243186667,< 59.99386000352333,< 36.068361797293335,≥ 0.6771274585866666,≥ 0.661907327586,≥ 0.6718662897666667,≥ 0.6642849562433334,≥ 0.527347551368,≥ 1.1970354477133334,≥ 0.71153464364,≥ 0.6273306883493335,≥ 332.443367882,0.4071000170506666 - 0.7035500085253333,< 0.4296016818526666,1.0,0.0,0.0,0.0,0.0,0.0
≥ 0.6666666666666666,0.0075433355487 - 0.0150866710974,< 0.3333333333333333,< 0.20100886023266665,< 0.16759432000666666,< 0.09874035424566667,< 0.21659612467433337,< 0.25514308401133334,< 0.324612439032,< 0.02769128050456666,< 0.051495456538667,< 0.013796652265333333,< 0.12264904430733332,< 0.028039691091966662,0.20942592355933332 - 0.41885184711866663,< 55.37860674866667,< 19.5666905779,< 33.698432948000004,< 70.145866799,< 75.86758666733333,27.017068974299992 - 54.034137948599984,< 60.95629199663335,93.760292157 - 187.520584314,< 27.4102150057,14.046055430433334 - 28.09211086086667,< 11.236022721659998,37.27508628966667 - 74.55017257933333,< 39.777895808721325,25.81499465435334 - 48.84238551372667,< 14.264629348566668,< 58.94843439737335,59.968014261811994 - 119.59419185140598,36.04095924914667 - 67.80549157502334,< 36.72503732934,84.45593671066001 - 164.29360982583,25.604042172803993 - 51.02703761755199,19.553901600706666 - 36.134511274603334,-3.1125123927666642 - 19.05969683876667,39.72929406257333 - 76.30424947028665,≥ 5.00146784864,≥ 2.071595159633333,≥ 162.685830154,25.3752415977 - 50.7504831954,< 75.86913731366666,27.011165064899995 - 54.02233012979999,≥ 4.949685208703333,≥ 2.8299850864366665,≥ 166.64282711277332,< 47.15959243186667,59.99386000352333 - 119.60942908326166,36.068361797293335 - 67.81352163034667,≥ 0.6771274585866666,≥ 0.661907327586,≥ 0.6718662897666667,≥ 0.6642849562433334,≥ 0.527347551368,0.5985177238566667 - 1.1970354477133334,≥ 0.71153464364,≥ 0.6273306883493335,< 166.221683941,0.4071000170506666 - 0.7035500085253333,0.4296016818526666 - 0.7148008409263333,1.0,1.0,0.0,1.0,1.0,1.0
≥ 0.6666666666666666,< 0.0075433355487,< 0.3333333333333333,0.20100886023266665 - 0.4020177204653333,< 0.16759432000666666,< 0.09874035424566667,< 0.21659612467433337,< 0.25514308401133334,< 0.324612439032,< 0.02769128050456666,< 0.051495456538667,< 0.013796652265333333,< 0.12264904430733332,< 0.028039691091966662,0.20942592355933332 - 0.41885184711866663,< 55.37860674866667,< 19.5666905779,< 33.698432948000004,< 70.145866799,< 75.86758666733333,< 27.017068974299992,< 60.95629199663335,< 93.760292157,27.4102150057 - 54.8204300114,< 14.046055430433334,11.236022721659998 - 32.25170341683,< 37.27508628966667,< 39.777895808721325,< 25.81499465435334,< 14.264629348566668,< 58.94843439737335,< 59.968014261811994,< 36.04095924914667,36.72503732934 - 80.44301975467,< 84.45593671066001,< 25.604042172803993,< 19.553901600706666,-3.1125123927666642 - 19.05969683876667,< 39.72929406257333,4.07153025112 - 5.00146784864,≥ 2.071595159633333,≥ 162.685830154,25.3752415977 - 50.7504831954,< 75.86913731366666,< 27.011165064899995,≥ 4.949685208703333,≥ 2.8299850864366665,≥ 166.64282711277332,< 47.15959243186667,< 59.99386000352333,< 36.068361797293335,≥ 0.6771274585866666,≥ 0.661907327586,≥ 0.6718662897666667,≥ 0.6642849562433334,≥ 0.527347551368,0.5985177238566667 - 1.1970354477133334,≥ 0.71153464364,≥ 0.6273306883493335,166.221683941 - 332.443367882,< 0.4071000170506666,0.4296016818526666 - 0.7148008409263333,1.0,1.0,0.0,1.0,0.0,1.0
0.3333333333333333 - 0.6666666666666666,< 0.0075433355487,< 0.3333333333333333,< 0.20100886023266665,< 0.16759432000666666,< 0.09874035424566667,< 0.21659612467433337,< 0.25514308401133334,< 0.324612439032,< 0.02769128050456666,< 0.051495456538667,< 0.013796652265333333,< 0.12264904430733332,< 0.028039691091966662,0.20942592355933332 - 0.41885184711866663,< 55.37860674866667,< 19.5666905779,< 33.698432948000004,< 70.145866799,< 75.86758666733333,< 27.017068974299992,< 60.95629199663335,< 93.760292157,27.4102150057 - 54.8204300114,< 14.046055430433334,11.236022721659998 - 32.25170341683,37.27508628966667 - 74.55017257933333,< 39.777895808721325,< 25.81499465435334,< 14.264629348566668,< 58.94843439737335,< 59.968014261811994,< 36.04095924914667,< 36.72503732934,< 84.45593671066001,25.604042172803993 - 51.02703761755199,< 19.553901600706666,-3.1125123927666642 - 19.05969683876667,< 39.72929406257333,4.07153025112 - 5.00146784864,≥ 2.071595159633333,81.342915077 - 162.685830154,25.3752415977 - 50.7504831954,< 75.86913731366666,< 27.011165064899995,≥ 4.949685208703333,2.5734878956433334 - 2.8299850864366665,87.32790662554666 - 166.64282711277332,< 47.15959243186667,< 59.99386000352333,< 36.068361797293335,≥ 0.6771274585866666,0.330953663793 - 0.661907327586,≥ 0.6718662897666667,≥ 0.6642849562433334,≥ 0.527347551368,0.5985177238566667 - 1.1970354477133334,≥ 0.71153464364,0.31366534417466674 - 0.6273306883493335,166.221683941 - 332.443367882,< 0.4071000170506666,0.4296016818526666 - 0.7148008409263333,1.0,0.0,1.0,0.0,1.0,1.0
